TimeStep,"Blacktip Shark|Blacktip shark","Dusky Shark|Dusky shark","Sandbar Shark|Sandbar shark","Large Coastal Sharks|Large coastal sharks","Large Oceanic Sharks|Large oceanic sharks","Atlantic Sharpnose Shark|Atlantic sharpnose shark","Small Coastal Sharks|Small coastal sharks","Yellowfin Tuna|Yellowfin tuna","Bluefin Tuna|Bluefin tuna","Other Tunas|Other tunas",Billfish|Billfish,Swordfish|Swordfish,"Pelagic Coastal Piscivores|Pelagic coastal piscivores",Amberjack|Amberjack,Cobia|Cobia,"King Mackerel (0-1)|King mackerel (0-1yr)","King Mackerel (1+)|King mackerel (1+yr)","Spanish Mackerel (0-1)|Spanish mackerel (0-1yr)","Spanish Mackerel (1+)|Spanish mackerel (1+yr)",Skates-rays|Skates-rays,"Gag grouper (0-3yr)|Gag grouper (0-3yr)","Gag grouper (3+yr)|Gag grouper (3+yr)","Red grouper (0-3yr)|Red grouper (0-3yr)","Red grouper (3+yr)|Red grouper (3+yr)","Yellowedge grouper (0-3yr)|Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)|Yellowedge grouper (3+yr)","Goliath grouper|Goliath grouper","Deep-water grouper|Deep-water grouper","Shallow-water grouper|Shallow-water grouper","Red snapper (0yr)|Red snapper (0yr)","Red snapper (1-2yr)|Red snapper (1-2yr)","Red snapper (3+yr)|Red snapper (3+yr)","Vermilion snapper|Vermilion snapper","Mutton snapper|Mutton snapper","Other snapper|Other snapper","Inshore coastal piscivores|Inshore coastal piscivores","Sea trout|Sea trout","Oceanic piscivores|Oceanic piscivores","Benthic piscivores|Benthic piscivores","Reef piscivores|Reef piscivores","Reef invertebrate feeders|Reef invertebrate feeders","Demersal coastal invertebrate feeders|Demersal coastal invertebrate feeders","Red drum|Red drum","Benthic coastal invertebrate feeders|Benthic coastal invertebrate feeders",Tilefish|Tilefish,"Gray triggerfish|Gray triggerfish","Coastal omnivores|Coastal omnivores","Reef omnivores|Reef omnivores","Surface pelagics|Surface pelagics",Sardine-herring-scad|Sardine-herring-scad,"Menhaden (0yr)|Menhaden (0yr)","Menhaden (1yr)|Menhaden (1yr)","Menhaden (2yr)|Menhaden (2yr)","Menhaden (3yr)|Menhaden (3yr)","Menhaden (4yr)|Menhaden (4yr)",Anchovy-silverside-killifish|Anchovy-silverside-killifish,Mullet|Mullet,Butterfish|Butterfish,Cephalopod|Cephalopod,"Pink shrimp|Pink shrimp","Brown shrimp|Brown shrimp","White shrimp|White shrimp",Crab|Crab,"Sessile epifauna|Sessile epifauna","Mobile epifauna|Mobile epifauna",Zooplankton|Zooplankton
283,3.811817E-05,0.0004204263,0.0002260727,0.001249236,1.788899E-05,0.00478428,0.0001584406,0.004766267,1.450514E-05,0.02042273,0.0009709271,0.006855553,0.003884515,0.002762658,0.002868038,0,0.003286514,7.099561E-06,3.183738E-05,0.0001761316,4.057388E-05,0.0007728595,0,0.002818999,1.256839E-09,0.0006659958,0.0001348513,0.001627816,0.002851982,0.004713404,0.0001121887,0.01091624,0.01941,0.0013086,0.0004907311,0.0004064111,0.02307006,0.0008908483,0.0006401661,0.001487124,0.000283041,0.08189691,0.003397844,0.005758337,0.0001149826,0.004244346,0.132393,1.74176E-05,0.0001335044,0.0002922407,0.001451882,0.4303411,0.5015551,0.1151768,0.03173091,8.97013E-08,0.00406418,0.0003673766,0.001130548,0.1325629,0.09282731,0.07438253,0.0720197,0.01215009,0.02932008,0
284,3.810971E-05,0.0004225118,0.0002281951,0.001249183,1.788545E-05,0.004791009,0.0001584142,0.004774429,1.440515E-05,0.02053846,0.000966641,0.006825779,0.003510969,0.002726182,0.002824289,0,0.003390268,5.020691E-06,2.612816E-05,0.0001762952,4.25914E-05,0.0007840691,0,0.002811967,1.257305E-09,0.0006621146,0.0001285789,0.001626997,0.002747986,0.003300642,0.0001067284,0.01065647,0.01947547,0.001317948,0.000509141,0.0003778652,0.02291993,0.0009306498,0.0006381427,0.001505573,0.0002840869,0.07974171,0.003251606,0.005543182,0.0001155837,0.004224176,0.1339588,1.779484E-05,0.000130842,0.0002906829,0.001392515,0.4040527,0.4281783,0.1054881,0.03032168,6.601426E-08,0.003435244,0.0003426786,0.001139209,0.1868659,0.0869707,0.07067284,0.07301582,0.01123013,0.02884906,0
285,3.792321E-05,0.0004242428,0.0002301142,0.001248579,1.788241E-05,0.004782005,0.0001583089,0.004789887,1.408176E-05,0.02067976,0.0009528135,0.006755596,0.002953033,0.002697819,0.002768758,0,0.003446666,3.424029E-06,2.14865E-05,0.0001765459,4.399399E-05,0.0007942729,0,0.002775496,1.26405E-09,0.0006586429,0.000121838,0.00162686,0.002630412,0.002203951,9.89366E-05,0.01029358,0.01923576,0.001330643,0.0005221646,0.0003478383,0.02275309,0.0009722791,0.000629555,0.001521874,0.0002808821,0.07716412,0.003098887,0.00533263,0.0001162399,0.004221044,0.1357753,1.842303E-05,0.0001258022,0.00027697,0.00146145,0.3673832,0.347887,0.0920725,0.02738516,4.784385E-08,0.00282766,0.000298183,0.001153021,0.237168,0.082781,0.06628616,0.07455359,0.01031743,0.02808356,0
286,3.774291E-05,0.0004260193,0.0002322371,0.001248627,1.788043E-05,0.004778773,0.0001582842,0.004795019,1.403143E-05,0.02079683,0.0009463119,0.006735208,0.002422486,0.002671227,0.002739589,0,0.003541465,3.070041E-06,1.77722E-05,0.0001767416,4.326599E-05,0.000802046,0,0.002714257,1.266457E-09,0.0006557205,0.0001151202,0.001627211,0.002559025,0.00137344,8.988457E-05,0.009860313,0.01888355,0.001343978,0.0005446103,0.0003188452,0.02256151,0.001017962,0.0006197014,0.001548448,0.0002744284,0.07411639,0.002945609,0.005069737,0.0001171503,0.004214226,0.1371623,1.885564E-05,0.000123947,0.0002644696,0.001601912,0.3306814,0.2821213,0.07934572,0.02411161,3.525575E-08,0.002286825,0.0002753126,0.001168044,0.2849526,0.08372491,0.05466284,0.0761539,0.009263317,0.02832623,0
287,3.761465E-05,0.0004277767,0.0002337808,0.001248693,1.788004E-05,0.004779167,0.0001581978,0.004791189,1.414093E-05,0.02074124,0.0009460666,0.006745548,0.002417967,0.002650182,0.002748323,0,0.003618822,3.952846E-06,2.458817E-05,0.0001767649,4.412988E-05,0.0007946152,0,0.002814364,1.265687E-09,0.0006529936,0.0001150743,0.001627972,0.002655491,0.005513688,8.899545E-05,0.01013174,0.01878616,0.001357495,0.0005651713,0.0003175165,0.02238673,0.0009232882,0.0006122538,0.001563813,0.0002735348,0.07482361,0.002934039,0.005057618,0.0001179069,0.004198958,0.1366057,1.865669E-05,0.0001250881,0.0002454843,0.001636022,0.3577046,0.3978876,0.09274337,0.02577919,4.160192E-08,0.002466032,0.0002831887,0.001178856,0.3215498,0.09356115,0.04977669,0.07566936,0.009037565,0.02837364,0
288,3.75358E-05,0.0004295777,0.0002349757,0.00124882,1.78807E-05,0.00478343,0.0001580849,0.00478281,1.429374E-05,0.02065266,0.0009485182,0.006766459,0.002622625,0.00263076,0.002773388,0,0.003691581,5.258248E-06,3.03901E-05,0.0001767198,4.421255E-05,0.0007854083,0,0.002952945,1.264249E-09,0.000650169,0.0001196176,0.001629089,0.002804095,0.009273934,0.0001000745,0.01045452,0.01884058,0.001370662,0.0005815932,0.000326414,0.02223312,0.0008207539,0.0006058702,0.00157171,0.0002763361,0.07657259,0.003007025,0.005171251,0.0001183454,0.004176065,0.1354893,1.818077E-05,0.0001268002,0.0002255238,0.001502098,0.3974075,0.5213264,0.1055312,0.02830209,6.22631E-08,0.00297108,0.0003019696,0.001181721,0.3468205,0.09632827,0.04806647,0.07450087,0.00953965,0.02829628,0
289,3.592846E-05,0.0003183743,0.0002014038,0.001248958,1.643739E-05,0.004004247,0.0001579782,0.004772461,1.441013E-05,0.02057246,0.0009520573,0.006790247,0.002929518,0.002705779,0.002578401,0,0.003265813,7.001229E-06,3.559015E-05,0.0001767525,4.257179E-05,0.00100956,0,0.004113001,1.262973E-09,0.0005367375,9.678736E-05,0.001630284,0.002751847,0.008340554,0.0001237258,0.01193109,0.01775138,0.001180695,0.0005638179,0.0003408788,0.0223008,0.0007950782,0.0006036283,0.001548431,0.0002770264,0.07710232,0.003118412,0.005315759,0.0001377214,0.005256783,0.1352492,1.779117E-05,0.0001285342,0.0002212665,0.00130554,0.4130264,0.5601559,0.1079432,0.03021405,8.386593E-08,0.003373321,0.0003234952,0.00117569,0.2800874,0.05649654,0.03955225,0.06668328,0.01035017,0.02832601,0
290,3.600915E-05,0.00032065,0.0002030485,0.001249475,1.643814E-05,0.004030301,0.0001579656,0.004762584,1.450673E-05,0.02051544,0.0009559936,0.006812971,0.003209115,0.002675561,0.002505415,0,0.003060102,7.897709E-06,3.683902E-05,0.0001769193,4.017124E-05,0.0009967325,0,0.00392355,1.261472E-09,0.0005338319,9.430711E-05,0.001631226,0.002631232,0.006467005,0.0001263382,0.01203148,0.0179185,0.001163536,0.0005259769,0.0003579951,0.02247083,0.0008046383,0.0006061509,0.001512396,0.0002735587,0.07730525,0.003244157,0.005486455,0.000137871,0.005180739,0.1356209,1.7587E-05,0.0001272561,0.0002278971,0.001253075,0.3816381,0.4981916,0.09628021,0.02956274,8.836563E-08,0.003572952,0.0003480535,0.001165675,0.1811301,0.07342169,0.04188544,0.06716915,0.01124568,0.02851249,0
291,3.618512E-05,0.0003232052,0.0002050578,0.001250342,1.643816E-05,0.004063447,0.0001580977,0.004754822,1.458462E-05,0.02048574,0.0009602578,0.006833786,0.003452485,0.002644373,0.002428431,0,0.002836177,7.675993E-06,3.698516E-05,0.000177205,3.662942E-05,0.0009777043,0,0.003694268,1.259725E-09,0.0005323961,9.116007E-05,0.001631728,0.002506254,0.004826768,0.0001240996,0.01207176,0.01791846,0.001124018,0.0004790775,0.0003762946,0.02264292,0.0008296217,0.000611769,0.001471294,0.000266802,0.07791321,0.003372483,0.00567756,0.0001377239,0.005102986,0.1360983,1.752801E-05,0.0001237507,0.0002403697,0.001364923,0.3330623,0.4203216,0.08100798,0.0274443,8.387212E-08,0.003612292,0.0003765686,0.001154439,0.09619106,0.0753118,0.04437049,0.06807332,0.01211434,0.02872369,0
292,3.634129E-05,0.0003258402,0.0002070386,0.001251479,1.643706E-05,0.004097132,0.0001582694,0.004749815,1.464739E-05,0.02045717,0.000963541,0.006852679,0.003478961,0.00261881,0.002407812,0,0.002713951,8.028083E-06,3.930405E-05,0.0001773866,3.533925E-05,0.0009473292,0,0.003587378,1.257528E-09,0.0005309642,9.030363E-05,0.001631718,0.002500035,0.004720982,0.0001242905,0.01222725,0.01788918,0.001090471,0.0004420333,0.0003931817,0.0226008,0.000832547,0.0006164286,0.001436803,0.0002615313,0.07985471,0.003491254,0.005915222,0.0001370667,0.005033876,0.1354673,1.745187E-05,0.0001239029,0.0002501628,0.001473653,0.3186746,0.4351248,0.08107006,0.02793472,9.835563E-08,0.004015571,0.0004038522,0.001142718,0.06441076,0.07933554,0.0475405,0.06819313,0.01286265,0.02884131,0
293,3.65016E-05,0.0003283387,0.0002087607,0.001252178,1.643506E-05,0.00412633,0.0001583711,0.00474746,1.469986E-05,0.0204302,0.0009662872,0.006869438,0.003528384,0.00259534,0.002434245,0,0.002799259,8.722263E-06,4.158438E-05,0.0001774558,3.657589E-05,0.0009223447,0,0.003684344,1.254926E-09,0.0005295026,9.424474E-05,0.001631184,0.002635246,0.005275415,0.0001298521,0.01239361,0.01797904,0.001076623,0.0004353061,0.000409744,0.02246507,0.0008314012,0.0006210268,0.001438665,0.0002625313,0.08210146,0.003601211,0.006106236,0.0001363287,0.004974115,0.1344241,1.729976E-05,0.000125394,0.0002585131,0.001441737,0.3452882,0.5566561,0.09072816,0.03072289,1.177513E-07,0.004529045,0.0004182913,0.001130925,0.06579129,0.08602676,0.05111479,0.06773601,0.01349563,0.02877528,0
294,3.660929E-05,0.0003307345,0.0002106238,0.001253262,1.64326E-05,0.004159225,0.0001584871,0.004747779,1.473909E-05,0.02040726,0.0009691024,0.006884469,0.003729035,0.002570606,0.002484564,0,0.002935061,1.022707E-05,3.866392E-05,0.0001774913,3.98847E-05,0.0009076572,0,0.003813981,1.251965E-09,0.0005279955,9.923769E-05,0.001630144,0.00279821,0.004957631,0.0001322089,0.01251412,0.01814624,0.001080602,0.0004545874,0.0004108991,0.02231286,0.0008502124,0.0006266205,0.001460468,0.0002674262,0.08285023,0.003591432,0.006007716,0.0001361611,0.004920717,0.1336965,1.717208E-05,0.0001270308,0.0002677459,0.001277189,0.3722932,0.6552191,0.1005353,0.0334889,1.337469E-07,0.004824164,0.0004272448,0.001123252,0.1034345,0.08802738,0.05502214,0.06752811,0.01341032,0.0287243,0
295,3.656089E-05,0.0003328371,0.0002124019,0.001253412,1.642932E-05,0.004174488,0.0001585179,0.004756087,1.469154E-05,0.02041346,0.0009681414,0.006873267,0.003751183,0.002544804,0.002480771,0,0.003052137,7.653593E-06,3.286597E-05,0.0001776319,4.224441E-05,0.0009090118,0,0.00382461,1.250303E-09,0.0005264585,9.830185E-05,0.001628926,0.00277257,0.00376722,0.0001273344,0.01239079,0.01833694,0.001092304,0.0004750157,0.0003915431,0.02218372,0.0008946157,0.0006301452,0.001480846,0.0002697224,0.08163355,0.003475846,0.005811803,0.000136215,0.004878854,0.1345624,1.727854E-05,0.0001279388,0.0002736702,0.001120388,0.3612143,0.624422,0.1004854,0.03384144,1.097587E-07,0.004373858,0.0004187589,0.00112542,0.1636071,0.08705915,0.05635006,0.06821681,0.0126624,0.02842427,0
296,3.646269E-05,0.0003348996,0.0002143042,0.001253201,1.64257E-05,0.004186888,0.0001585587,0.004789837,1.414113E-05,0.02050207,0.0009524862,0.006823194,0.00325721,0.002529996,0.002445445,0,0.00310991,5.059619E-06,2.664259E-05,0.0001779364,4.501885E-05,0.0009123906,0,0.00378652,1.258988E-09,0.0005250692,9.473242E-05,0.001628442,0.002677001,0.002591899,0.0001190877,0.01198427,0.01832472,0.001108504,0.0004889797,0.0003632211,0.02203835,0.00093376,0.0006246618,0.001492563,0.0002655656,0.07928822,0.003325755,0.005613885,0.0001361909,0.004873138,0.1364042,1.790684E-05,0.0001241808,0.0002628545,0.001107059,0.326906,0.5265461,0.09023518,0.03160361,8.220536E-08,0.003729644,0.0003955292,0.001137188,0.2250376,0.08399335,0.05714322,0.06977693,0.01184129,0.02744392,0
297,3.632161E-05,0.0003368976,0.00021628,0.001253039,1.642259E-05,0.004194867,0.0001586203,0.004820173,1.380864E-05,0.02064073,0.0009349042,0.006734814,0.002620556,0.002518048,0.002397935,0,0.003172156,3.511954E-06,2.133812E-05,0.0001782593,4.649202E-05,0.0009134319,0,0.003688239,1.265562E-09,0.0005242808,9.037316E-05,0.001628508,0.002560993,0.001703742,0.0001087535,0.01146079,0.01828693,0.001126251,0.0005033074,0.0003337923,0.02181528,0.0009880159,0.0006186502,0.001505541,0.0002602278,0.07644451,0.003166601,0.005392185,0.0001356738,0.004872381,0.138541,1.858772E-05,0.0001194676,0.0002565174,0.001252908,0.2825936,0.4249817,0.07685097,0.02819377,5.980076E-08,0.003086083,0.0003785189,0.001151824,0.2688521,0.07741077,0.05665549,0.07176182,0.01082742,0.02686509,0
298,3.61362E-05,0.0003388433,0.0002181201,0.001252785,1.64209E-05,0.004198922,0.0001586501,0.004831464,1.385095E-05,0.02067391,0.0009260971,0.006674209,0.002386471,0.00250404,0.002384305,0,0.003263048,3.221021E-06,1.766776E-05,0.0001784939,4.785848E-05,0.0009129778,0,0.003623775,1.265583E-09,0.0005237255,8.638315E-05,0.00162894,0.002553529,0.001168493,9.757939E-05,0.01111483,0.01820061,0.001143537,0.0005290431,0.0003066477,0.02162887,0.001036357,0.0006138192,0.001532563,0.0002555727,0.07318562,0.003020555,0.005141924,0.0001352089,0.004859799,0.1402644,1.907707E-05,0.0001188195,0.0002494984,0.001527395,0.2419564,0.3596008,0.06956414,0.02548773,4.353927E-08,0.002503031,0.0003728047,0.001165907,0.3026219,0.07516243,0.05240406,0.07355096,0.009787026,0.02704161,0
299,3.604122E-05,0.0003407928,0.0002197466,0.001252559,1.642034E-05,0.004208765,0.0001586204,0.004830906,1.405064E-05,0.02061261,0.0009258848,0.006674114,0.002433926,0.002491358,0.0024068,0,0.003326323,4.196319E-06,1.866835E-05,0.0001785998,4.811843E-05,0.0009020216,0,0.003714276,1.263618E-09,0.0005230836,8.695773E-05,0.001629761,0.002674897,0.004459579,9.398966E-05,0.01132589,0.01820017,0.001160394,0.0005540654,0.000301197,0.02144859,0.0009632422,0.0006120773,0.001554537,0.000254966,0.07338172,0.002944594,0.004984639,0.0001346167,0.004837939,0.1405042,1.90194E-05,0.0001205269,0.0002402519,0.001721599,0.2519637,0.4263334,0.07870894,0.02612259,3.66049E-08,0.002298592,0.0003657972,0.001175955,0.3240985,0.08432043,0.04965881,0.07391442,0.009126066,0.02714519,0
300,3.60314E-05,0.0003428133,0.0002211258,0.00125263,1.642086E-05,0.004224751,0.0001585764,0.004824097,1.427905E-05,0.02053343,0.0009293462,0.006697732,0.002627653,0.002481214,0.002446198,0,0.003381736,4.990673E-06,2.756121E-05,0.0001786135,4.788255E-05,0.0008836586,0,0.003862983,1.261111E-09,0.0005223542,9.155438E-05,0.001630899,0.002832729,0.009300537,0.0001085047,0.01162606,0.01828809,0.001176461,0.0005728442,0.0003088553,0.021285,0.0008536946,0.0006090509,0.001565853,0.0002587503,0.07495761,0.002993493,0.005046775,0.0001343688,0.004808309,0.1399623,1.85273E-05,0.0001225598,0.0002238856,0.001702909,0.2962922,0.5571743,0.09292322,0.02798577,4.842746E-08,0.002680139,0.0003640855,0.00117767,0.3376482,0.08862834,0.04878592,0.07325601,0.00942132,0.02707913,0
301,3.291737E-05,0.0002643821,0.0001988826,0.001253038,1.51157E-05,0.002729456,0.0001585724,0.00481468,1.447407E-05,0.02046476,0.0009340561,0.006726598,0.002913746,0.002285596,0.001964628,0,0.002863328,6.270587E-06,2.224018E-05,0.0001786539,4.731023E-05,0.0006940673,0,0.002964956,1.25895E-09,0.0004413131,0.0001272185,0.001632092,0.002798634,0.008953515,9.250782E-05,0.009452054,0.0169102,0.001019844,0.0005621679,0.0003224312,0.02128228,0.0008171168,0.0006074527,0.001548253,0.0002635784,0.07620401,0.003093767,0.005203498,0.0001761179,0.003641192,0.1399261,1.799913E-05,0.0001247543,0.0002186447,0.001565014,0.2183693,0.4660359,0.07769828,0.02188175,6.891072E-08,0.003129792,0.0003637213,0.001171045,0.2327313,0.06112822,0.03250666,0.04867623,0.01015354,0.02701717,0
302,3.298033E-05,0.0002665028,0.0002004547,0.001253666,1.511619E-05,0.002757353,0.0001586247,0.004805169,1.462638E-05,0.02041566,0.0009391591,0.006753567,0.00312717,0.00227855,0.00193823,0,0.002721851,7.767217E-06,2.489366E-05,0.0001787794,4.575855E-05,0.0006924572,0,0.002909804,1.256584E-09,0.0004401274,0.0001245627,0.001633011,0.002682587,0.006974931,9.785096E-05,0.009615007,0.01711741,0.001016745,0.0005303654,0.000338234,0.02133442,0.0008218933,0.0006094153,0.001514653,0.000262808,0.07769246,0.003213425,0.005434556,0.0001747471,0.003647949,0.1399645,1.764933E-05,0.0001253605,0.0002239479,0.001583861,0.2098915,0.4282882,0.07811244,0.02121168,8.363909E-08,0.00356609,0.0003622407,0.001160151,0.1851412,0.07150602,0.03652,0.04958785,0.01100983,0.02707212,0
303,3.314773E-05,0.0002687244,0.0002021782,0.001254283,1.51166E-05,0.002793141,0.0001587188,0.004797303,1.473997E-05,0.0203829,0.0009443202,0.006777175,0.0032815,0.002272512,0.00190949,0,0.002572972,9.006733E-06,2.695425E-05,0.0001789449,4.33333E-05,0.0006896833,0,0.00282,1.253526E-09,0.000439889,0.0001197375,0.001633448,0.002552213,0.005238711,9.891252E-05,0.009757756,0.01730262,0.001001051,0.0004919681,0.0003546642,0.02136952,0.0008408626,0.0006140346,0.00147828,0.0002613453,0.07962062,0.003337554,0.005704599,0.000172922,0.003666189,0.1394131,1.745333E-05,0.0001247705,0.0002347839,0.00182676,0.1860164,0.3689278,0.07508022,0.02007938,9.77732E-08,0.00401247,0.0003641037,0.001147647,0.131772,0.07582059,0.04191579,0.05080513,0.01185475,0.0271866,0
304,3.334941E-05,0.0002709907,0.0002039089,0.001254921,1.511573E-05,0.002831907,0.0001588637,0.004792075,1.482726E-05,0.02035838,0.0009486,0.006797559,0.003366408,0.002268778,0.001921467,0,0.002465505,9.877253E-06,2.891923E-05,0.000179073,4.203681E-05,0.0006808887,0,0.002758563,1.249834E-09,0.0004396055,0.0001162395,0.001633328,0.002475854,0.00453577,9.941216E-05,0.009944379,0.01739737,0.0009733773,0.0004538512,0.0003704988,0.02130689,0.0008436104,0.0006185397,0.001442933,0.0002605395,0.08216725,0.003456112,0.005982729,0.0001702824,0.003689,0.1382218,1.732565E-05,0.0001255482,0.0002448999,0.002049588,0.180367,0.3635066,0.07924435,0.02026334,1.168856E-07,0.004568013,0.0003683207,0.001135222,0.07510184,0.07818804,0.04825458,0.05186925,0.01262706,0.02722628,0
305,3.356262E-05,0.0002732517,0.0002057103,0.001255633,1.511407E-05,0.00287034,0.0001589984,0.004789708,1.489836E-05,0.02033981,0.0009524401,0.006815356,0.003474021,0.002265434,0.001966842,0,0.002515475,1.087076E-05,3.081291E-05,0.0001791238,4.327641E-05,0.00067426,0,0.00287229,1.245625E-09,0.0004392572,0.0001199969,0.001632644,0.00259784,0.00476558,0.0001024877,0.01014525,0.01749844,0.0009522278,0.0004403185,0.0003860986,0.02116371,0.0008429838,0.0006233473,0.001445007,0.0002622678,0.08463496,0.003566278,0.006185494,0.0001670272,0.003711817,0.1365409,1.719485E-05,0.0001270996,0.0002545748,0.001982305,0.2146818,0.4373778,0.0923184,0.02184855,1.361501E-07,0.005134329,0.0003553317,0.00112348,0.05402607,0.08004912,0.0554218,0.05261242,0.01329588,0.02710795,0
306,3.366491E-05,0.0002754401,0.0002074962,0.001256618,1.511185E-05,0.002904129,0.0001591808,0.004789699,1.495373E-05,0.02032447,0.0009562917,0.006830912,0.00369437,0.002260193,0.002028278,0,0.002635114,1.224845E-05,2.932115E-05,0.0001791318,4.631822E-05,0.0006729492,0,0.003021471,1.241108E-09,0.0004388423,0.0001260219,0.001631432,0.002781271,0.0044189,0.000103307,0.01031788,0.01766852,0.0009515907,0.0004550079,0.0003881123,0.02101016,0.0008578033,0.0006291726,0.001465939,0.0002679496,0.0857548,0.003578768,0.006120835,0.0001645955,0.003731998,0.1356672,1.71013E-05,0.0001285652,0.0002654158,0.001629396,0.2607299,0.501955,0.1057437,0.02373483,1.503769E-07,0.005364192,0.000359102,0.001114864,0.07959602,0.08102369,0.0632859,0.05345586,0.01338702,0.02695173,0
307,3.361999E-05,0.0002774666,0.0002093649,0.001257051,1.510896E-05,0.002929274,0.0001593434,0.004797512,1.490878E-05,0.02035195,0.0009586323,0.006832735,0.003717891,0.002252616,0.002070273,0,0.002738017,8.828863E-06,2.529157E-05,0.0001792301,4.884718E-05,0.0006853859,0,0.003084277,1.237455E-09,0.0004383481,0.0001247628,0.001630027,0.002809939,0.003320034,9.808002E-05,0.01031514,0.01786978,0.0009615004,0.000480095,0.0003701948,0.0208471,0.0009074829,0.0006345069,0.001486682,0.0002711343,0.0844752,0.003465089,0.005911855,0.000162926,0.003753203,0.1366985,1.725752E-05,0.0001302899,0.0002763917,0.001334706,0.2724021,0.4692419,0.1082002,0.0242585,1.226207E-07,0.004820994,0.0003705139,0.001115888,0.132432,0.08055841,0.06776812,0.05500994,0.01258117,0.02711509,0
308,3.348629E-05,0.0002793159,0.0002111378,0.001256815,1.510599E-05,0.002948609,0.0001594929,0.004812848,1.479034E-05,0.02057686,0.0009537811,0.006792566,0.003247235,0.0022487,0.002056334,0,0.002766086,5.578423E-06,2.123887E-05,0.0001795085,4.965582E-05,0.0006967889,0,0.003061163,1.238554E-09,0.0004379298,0.0001193144,0.001628998,0.002729141,0.002261733,9.070646E-05,0.009995723,0.01790959,0.0009753892,0.0004963561,0.0003431463,0.0206737,0.0009647147,0.0006310321,0.001498708,0.0002705065,0.08183382,0.003313985,0.005683421,0.0001617597,0.003789929,0.1389285,1.799367E-05,0.000126624,0.000272776,0.001326758,0.2529988,0.3860908,0.09814049,0.02260043,9.11074E-08,0.004092669,0.0003744598,0.001125379,0.1844746,0.07654142,0.06553321,0.05728178,0.01151504,0.02625256,0
309,3.333472E-05,0.0002812089,0.000212903,0.001256277,1.510308E-05,0.002965708,0.00015969,0.004873709,1.393421E-05,0.02081388,0.0009327888,0.006724214,0.002728443,0.002262208,0.001991674,0,0.002731583,3.311315E-06,1.744117E-05,0.0001799503,5.065627E-05,0.0007071338,0,0.003028802,1.255773E-09,0.0004376027,0.0001127425,0.001629443,0.002607368,0.00146707,8.213844E-05,0.009557493,0.01762499,0.0009929149,0.0005010361,0.0003147929,0.02046734,0.001029404,0.000623858,0.001498395,0.0002675425,0.07885913,0.003155464,0.005479704,0.0001607658,0.003863316,0.1416743,1.905283E-05,0.0001182169,0.0002600572,0.001597358,0.2172048,0.3019513,0.08362897,0.0198673,6.572683E-08,0.003383938,0.0003545655,0.001142504,0.221299,0.07396435,0.06781036,0.06015174,0.01057567,0.02398928,0
310,3.316929E-05,0.0002829996,0.0002145973,0.001255764,1.510172E-05,0.002981725,0.0001598514,0.004896342,1.392348E-05,0.02093613,0.0009223252,0.006668972,0.002449893,0.002267398,0.001969508,0,0.002778862,4.048329E-06,1.456501E-05,0.0001802793,5.08238E-05,0.0007138026,0,0.002946683,1.255842E-09,0.0004381849,0.0001063643,0.001630021,0.002542266,0.0009015998,7.320131E-05,0.00913877,0.0171366,0.001009541,0.0005187773,0.0002881286,0.02024553,0.001083599,0.000612453,0.001514602,0.0002607505,0.07559788,0.003000172,0.005232091,0.0001605804,0.003911999,0.1438724,1.979451E-05,0.0001141103,0.0002395945,0.001997463,0.1822026,0.2344975,0.07134988,0.01730772,4.725605E-08,0.002747033,0.0003400766,0.001160476,0.2517499,0.06387364,0.05958009,0.06307969,0.009477613,0.02348227,0
311,3.304913E-05,0.0002848311,0.0002162847,0.001255601,1.510131E-05,0.003000767,0.0001599477,0.004898354,1.418515E-05,0.02083044,0.0009213806,0.006658419,0.002457642,0.002271479,0.001990905,0,0.002850248,5.930168E-06,1.847183E-05,0.000180385,5.044111E-05,0.0007140462,0,0.003006071,1.252264E-09,0.0004383738,0.0001049114,0.001630902,0.002648637,0.004140393,6.986557E-05,0.009368702,0.01699916,0.001025667,0.0005420745,0.0002857998,0.02006747,0.0009959398,0.0006066302,0.00152907,0.0002607717,0.07632394,0.002959617,0.00519861,0.0001606297,0.003937222,0.1439455,1.974175E-05,0.0001150339,0.0002246313,0.002244178,0.1930195,0.2784837,0.07860075,0.01801471,4.292267E-08,0.002680852,0.0003419277,0.001174427,0.2830819,0.0694407,0.0550036,0.06419402,0.00900241,0.02343615,0
